Drug_Name	DRUG_CURIES	Gene_Symbol	GENE_CURIES	Disease_Name	DISEASE_CURIES
5-Acetylsalicylicacid	PUBCHEM.COMPOUND:83151	PTGS1	NCBIGene:5742	commoncold	MONDO:0005709
5-Acetylsalicylicacid	PUBCHEM.COMPOUND:83151	PTGS2	NCBIGene:5743	commoncold	MONDO:0005709
Acrivastine	PUBCHEM.COMPOUND:5284514	HRH1	NCBIGene:3269	commoncold	MONDO:0005709
Azatadine	PUBCHEM.COMPOUND:19861	HRH1	NCBIGene:3269	commoncold	MONDO:0005709
Bromazine	PUBCHEM.COMPOUND:2444	HRH1	NCBIGene:3269	commoncold	MONDO:0005709
Caffeine	PUBCHEM.COMPOUND:2519	ADORA1	NCBIGene:134	commoncold	MONDO:0005709
Caffeine	PUBCHEM.COMPOUND:2519	ADORA2A	NCBIGene:135	commoncold	MONDO:0005709
Caffeine	PUBCHEM.COMPOUND:2519	ADORA2B	NCBIGene:136	commoncold	MONDO:0005709
Carbinoxamine	PUBCHEM.COMPOUND:2564	HRH1	NCBIGene:3269	commoncold	MONDO:0005709
Cetirizine	PUBCHEM.COMPOUND:2678	HRH1	NCBIGene:3269	commoncold	MONDO:0005709
Codeine	PUBCHEM.COMPOUND:5284371	OPRM1	NCBIGene:4988	commoncold	MONDO:0005709
Cyclizine	PUBCHEM.COMPOUND:6726	HRH1	NCBIGene:3269	commoncold	MONDO:0005709
Desloratadine	PUBCHEM.COMPOUND:124087	HRH1	NCBIGene:3269	commoncold	MONDO:0005709
Dihydrocodeine	PUBCHEM.COMPOUND:5284543	OPRM1	NCBIGene:4988	commoncold	MONDO:0005709
Doxylamine	PUBCHEM.COMPOUND:3162	HRH1	NCBIGene:3269	commoncold	MONDO:0005709
Ephedrine	PUBCHEM.COMPOUND:9294	ADRB2	NCBIGene:154	commoncold	MONDO:0005709
Epoprostenol	PUBCHEM.COMPOUND:5282411	PTGER1	NCBIGene:5731	commoncold	MONDO:0005709
Epoprostenol	PUBCHEM.COMPOUND:5282411	PTGIR	NCBIGene:5739	commoncold	MONDO:0005709
Hydrocodone	PUBCHEM.COMPOUND:5284569	OPRM1	NCBIGene:4988	commoncold	MONDO:0005709
Hydromorphone	PUBCHEM.COMPOUND:5284570	OPRM1	NCBIGene:4988	commoncold	MONDO:0005709
Levisoprenaline	PUBCHEM.COMPOUND:443372	ADRB1	NCBIGene:153	commoncold	MONDO:0005709
Levisoprenaline	PUBCHEM.COMPOUND:443372	ADRB2	NCBIGene:154	commoncold	MONDO:0005709
Loratadine	PUBCHEM.COMPOUND:3957	HRH1	NCBIGene:3269	commoncold	MONDO:0005709
Methscopolamine	PUBCHEM.COMPOUND:71183	CHRM1	NCBIGene:1128	commoncold	MONDO:0005709
Methscopolamine	PUBCHEM.COMPOUND:71183	CHRM3	NCBIGene:1131	commoncold	MONDO:0005709
Acetaminophen	PUBCHEM.COMPOUND:1983	CNR1	NCBIGene:1268	commoncold	MONDO:0005709
Acetaminophen	PUBCHEM.COMPOUND:1983	PTGS2	NCBIGene:5743	commoncold	MONDO:0005709
Acetaminophen	PUBCHEM.COMPOUND:1983	TRPV1	NCBIGene:7442	commoncold	MONDO:0005709
Pheniramine	PUBCHEM.COMPOUND:4761	HRH1	NCBIGene:3269	commoncold	MONDO:0005709
Phenylephrine	PUBCHEM.COMPOUND:6041	ADRA1A	NCBIGene:148	commoncold	MONDO:0005709
Phenylephrine	PUBCHEM.COMPOUND:6041	ADRA1B	NCBIGene:147	commoncold	MONDO:0005709
Phenylephrine	PUBCHEM.COMPOUND:6041	ADRA1D	NCBIGene:146	commoncold	MONDO:0005709
Phenylpropanolamine	PUBCHEM.COMPOUND:4786	ADRA1A	NCBIGene:148	commoncold	MONDO:0005709
Pseudoephedrine	PUBCHEM.COMPOUND:7028	SLC6A2	NCBIGene:6530	commoncold	MONDO:0005709
SCOPOLAMINE	CHEMBL.COMPOUND:CHEMBL569713	CHRM1	NCBIGene:1128	commoncold	MONDO:0005709
Terfenadine	PUBCHEM.COMPOUND:5405	HRH1	NCBIGene:3269	commoncold	MONDO:0005709
Triprolidine	PUBCHEM.COMPOUND:5282443	HRH1	NCBIGene:3269	commoncold	MONDO:0005709
BENRALIZUMAB	CHEMBL.COMPOUND:CHEMBL1742991	IL5RA	NCBIGene:3568	eosinophilicpneumonia	MONDO:0005749
MEPOLIZUMAB	CHEMBL.COMPOUND:CHEMBL2108429	IL5	NCBIGene:3567	eosinophilicpneumonia	MONDO:0005749
Prednisolone	PUBCHEM.COMPOUND:5755	NR3C1	NCBIGene:2908	eosinophilicpneumonia	MONDO:0005749
RESLIZUMAB	CHEMBL.COMPOUND:CHEMBL2107884	IL5	NCBIGene:3567	eosinophilicpneumonia	MONDO:0005749
Carbamazepine	PUBCHEM.COMPOUND:2554	SCN4A	NCBIGene:6329	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Carbamazepine	PUBCHEM.COMPOUND:2554	SCN5A	NCBIGene:6331	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Carbamazepine	PUBCHEM.COMPOUND:2554	SCN9A	NCBIGene:6335	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Ethotoin	PUBCHEM.COMPOUND:3292	SCN10A	NCBIGene:6336	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Ethotoin	PUBCHEM.COMPOUND:3292	SCN11A	NCBIGene:11280	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Ethotoin	PUBCHEM.COMPOUND:3292	SCN1A	NCBIGene:6323	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Ethotoin	PUBCHEM.COMPOUND:3292	SCN2A	NCBIGene:6326	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Ethotoin	PUBCHEM.COMPOUND:3292	SCN3A	NCBIGene:6328	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Ethotoin	PUBCHEM.COMPOUND:3292	SCN4A	NCBIGene:6329	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Ethotoin	PUBCHEM.COMPOUND:3292	SCN5A	NCBIGene:6331	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Ethotoin	PUBCHEM.COMPOUND:3292	SCN7A	NCBIGene:6332	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Ethotoin	PUBCHEM.COMPOUND:3292	SCN8A	NCBIGene:6334	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Ethotoin	PUBCHEM.COMPOUND:3292	SCN9A	NCBIGene:6335	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Lacosamide	PUBCHEM.COMPOUND:219078	SCN9A	NCBIGene:6335	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Metharbital	PUBCHEM.COMPOUND:4099	GABRA1	NCBIGene:2554	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Metharbital	PUBCHEM.COMPOUND:4099	GABRA2	NCBIGene:2555	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Metharbital	PUBCHEM.COMPOUND:4099	GABRA3	NCBIGene:2556	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Metharbital	PUBCHEM.COMPOUND:4099	GABRA4	NCBIGene:2557	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Metharbital	PUBCHEM.COMPOUND:4099	GABRA5	NCBIGene:2558	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Metharbital	PUBCHEM.COMPOUND:4099	GABRA6	NCBIGene:2559	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Metharbital	PUBCHEM.COMPOUND:4099	GABRB1	NCBIGene:2560	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Metharbital	PUBCHEM.COMPOUND:4099	GABRB2	NCBIGene:2561	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Metharbital	PUBCHEM.COMPOUND:4099	GABRB3	NCBIGene:2562	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Metharbital	PUBCHEM.COMPOUND:4099	GABRD	NCBIGene:2563	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Metharbital	PUBCHEM.COMPOUND:4099	GABRE	NCBIGene:2564	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Metharbital	PUBCHEM.COMPOUND:4099	GABRG1	NCBIGene:2565	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Metharbital	PUBCHEM.COMPOUND:4099	GABRG2	NCBIGene:2566	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Metharbital	PUBCHEM.COMPOUND:4099	GABRG3	NCBIGene:2567	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Metharbital	PUBCHEM.COMPOUND:4099	GABRP	NCBIGene:2568	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Metharbital	PUBCHEM.COMPOUND:4099	GABRQ	NCBIGene:55879	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Phenytoin	PUBCHEM.COMPOUND:1775	SCN1A	NCBIGene:6323	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Phenytoin	PUBCHEM.COMPOUND:1775	SCN2A	NCBIGene:6326	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Phenytoin	PUBCHEM.COMPOUND:1775	SCN3A	NCBIGene:6328	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Phenytoin	PUBCHEM.COMPOUND:1775	SCN4A	NCBIGene:6329	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Phenytoin	PUBCHEM.COMPOUND:1775	SCN5A	NCBIGene:6331	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Phenytoin	PUBCHEM.COMPOUND:1775	SCN8A	NCBIGene:6334	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Phenytoin	PUBCHEM.COMPOUND:1775	SCN9A	NCBIGene:6335	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Primidone	PUBCHEM.COMPOUND:4909	GABRA1	NCBIGene:2554	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Primidone	PUBCHEM.COMPOUND:4909	GABRB2	NCBIGene:2561	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Primidone	PUBCHEM.COMPOUND:4909	GABRG2	NCBIGene:2566	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Topiramate	PUBCHEM.COMPOUND:5284627	CA2	NCBIGene:760	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Topiramate	PUBCHEM.COMPOUND:5284627	CA4	NCBIGene:762	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Topiramate	PUBCHEM.COMPOUND:5284627	GABRA1	NCBIGene:2554	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Topiramate	PUBCHEM.COMPOUND:5284627	GABRB2	NCBIGene:2561	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Topiramate	PUBCHEM.COMPOUND:5284627	GABRG2	NCBIGene:2566	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Topiramate	PUBCHEM.COMPOUND:5284627	GRIA1	NCBIGene:2890	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Topiramate	PUBCHEM.COMPOUND:5284627	GRIA2	NCBIGene:2891	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Topiramate	PUBCHEM.COMPOUND:5284627	GRIA3	NCBIGene:2892	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Topiramate	PUBCHEM.COMPOUND:5284627	GRIA4	NCBIGene:2893	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Topiramate	PUBCHEM.COMPOUND:5284627	GRIK1	NCBIGene:2897	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Topiramate	PUBCHEM.COMPOUND:5284627	GRIK2	NCBIGene:2898	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Topiramate	PUBCHEM.COMPOUND:5284627	GRIK3	NCBIGene:2899	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Topiramate	PUBCHEM.COMPOUND:5284627	GRIK4	NCBIGene:2900	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Topiramate	PUBCHEM.COMPOUND:5284627	GRIK5	NCBIGene:2901	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Topiramate	PUBCHEM.COMPOUND:5284627	SCN1A	NCBIGene:6323	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Topiramate	PUBCHEM.COMPOUND:5284627	SCN5A	NCBIGene:6331	epilepsywithgeneralizedtonic-clonicseizures	MONDO:0005754
Diazoxide	PUBCHEM.COMPOUND:3019	ABCC8	NCBIGene:6833	hyperinsulinemichypoglycemia	MONDO:0005803
Diazoxide	PUBCHEM.COMPOUND:3019	KCNJ11	NCBIGene:3767	hyperinsulinemichypoglycemia	MONDO:0005803
Betamethasone	PUBCHEM.COMPOUND:9782	NR3C1	NCBIGene:2908	miliarytuberculosis	MONDO:0005848
Cortisoneacetate	PUBCHEM.COMPOUND:5745	NR3C1	NCBIGene:2908	miliarytuberculosis	MONDO:0005848
Dexamethasone	PUBCHEM.COMPOUND:5743	NR3C1	NCBIGene:2908	miliarytuberculosis	MONDO:0005848
Methylprednisolone	PUBCHEM.COMPOUND:6741	NR3C1	NCBIGene:2908	miliarytuberculosis	MONDO:0005848
Prednisolone	PUBCHEM.COMPOUND:5755	NR3C1	NCBIGene:2908	miliarytuberculosis	MONDO:0005848
Triamcinolone	PUBCHEM.COMPOUND:31307	NR3C1	NCBIGene:2908	miliarytuberculosis	MONDO:0005848
Triamcinolonediacetate	PUBCHEM.COMPOUND:6216	NR3C1	NCBIGene:2908	miliarytuberculosis	MONDO:0005848
Ketoconazole	PUBCHEM.COMPOUND:3823	CYP11B1	NCBIGene:1584	oralcandidiasis	MONDO:0005886
Ketoconazole	PUBCHEM.COMPOUND:3823	CYP17A1	NCBIGene:1586	oralcandidiasis	MONDO:0005886
Ketoconazole	PUBCHEM.COMPOUND:3823	CYP11B1	NCBIGene:1584	paracoccidioidomycosis	MONDO:0005894
Ketoconazole	PUBCHEM.COMPOUND:3823	CYP17A1	NCBIGene:1586	paracoccidioidomycosis	MONDO:0005894
Ketoconazole	PUBCHEM.COMPOUND:3823	CYP11B1	NCBIGene:1584	pityriasisversicolor	MONDO:0005915
Ketoconazole	PUBCHEM.COMPOUND:3823	CYP17A1	NCBIGene:1586	pityriasisversicolor	MONDO:0005915
l-Menthol	PUBCHEM.COMPOUND:16666	TRPM8	NCBIGene:79054	pityriasisversicolor	MONDO:0005915
Hydroxychloroquine	PUBCHEM.COMPOUND:3652	TLR7	NCBIGene:51284	Plasmodiumfalciparummalaria	MONDO:0005920
Hydroxychloroquine	PUBCHEM.COMPOUND:3652	TLR9	ENSEMBL:ENSG00000173366	Plasmodiumfalciparummalaria	MONDO:0005920
Hydroxychloroquine	PUBCHEM.COMPOUND:3652	TLR7	NCBIGene:51284	Plasmodiumvivaxmalaria	MONDO:0005921
Hydroxychloroquine	PUBCHEM.COMPOUND:3652	TLR9	ENSEMBL:ENSG00000173366	Plasmodiumvivaxmalaria	MONDO:0005921
Benzocaine	PUBCHEM.COMPOUND:2337	SCN10A	NCBIGene:6336	tineapedis	MONDO:0005984
Benzocaine	PUBCHEM.COMPOUND:2337	SCN11A	NCBIGene:11280	tineapedis	MONDO:0005984
Benzocaine	PUBCHEM.COMPOUND:2337	SCN1A	NCBIGene:6323	tineapedis	MONDO:0005984
Benzocaine	PUBCHEM.COMPOUND:2337	SCN2A	NCBIGene:6326	tineapedis	MONDO:0005984
Benzocaine	PUBCHEM.COMPOUND:2337	SCN3A	NCBIGene:6328	tineapedis	MONDO:0005984
Benzocaine	PUBCHEM.COMPOUND:2337	SCN4A	NCBIGene:6329	tineapedis	MONDO:0005984
Benzocaine	PUBCHEM.COMPOUND:2337	SCN5A	NCBIGene:6331	tineapedis	MONDO:0005984
Benzocaine	PUBCHEM.COMPOUND:2337	SCN7A	NCBIGene:6332	tineapedis	MONDO:0005984
Benzocaine	PUBCHEM.COMPOUND:2337	SCN8A	NCBIGene:6334	tineapedis	MONDO:0005984
Benzocaine	PUBCHEM.COMPOUND:2337	SCN9A	NCBIGene:6335	tineapedis	MONDO:0005984
Betamethasone	PUBCHEM.COMPOUND:9782	NR3C1	NCBIGene:2908	tineapedis	MONDO:0005984
Betamethasonedipropionate	PUBCHEM.COMPOUND:21800	NR3C1	NCBIGene:2908	tineapedis	MONDO:0005984
Cortisoneacetate	PUBCHEM.COMPOUND:5745	NR3C1	NCBIGene:2908	tineapedis	MONDO:0005984
Hydrocortisone	PUBCHEM.COMPOUND:5754	NR3C1	NCBIGene:2908	tineapedis	MONDO:0005984
Ketoconazole	PUBCHEM.COMPOUND:3823	CYP11B1	NCBIGene:1584	tineapedis	MONDO:0005984
Ketoconazole	PUBCHEM.COMPOUND:3823	CYP17A1	NCBIGene:1586	tineapedis	MONDO:0005984
Betamethasone	PUBCHEM.COMPOUND:9782	NR3C1	NCBIGene:2908	trichinosis	MONDO:0005992
Betamethasoneacetate	PUBCHEM.COMPOUND:443967	NR3C1	NCBIGene:2908	trichinosis	MONDO:0005992
Cortisoneacetate	PUBCHEM.COMPOUND:5745	NR3C1	NCBIGene:2908	trichinosis	MONDO:0005992
Dexamethasone	PUBCHEM.COMPOUND:5743	NR3C1	NCBIGene:2908	trichinosis	MONDO:0005992
Hydrocortisone	PUBCHEM.COMPOUND:5754	NR3C1	NCBIGene:2908	trichinosis	MONDO:0005992
Hydrocortisoneacetate	PUBCHEM.COMPOUND:5744	NR3C1	NCBIGene:2908	trichinosis	MONDO:0005992
Methylprednisolone	PUBCHEM.COMPOUND:6741	NR3C1	NCBIGene:2908	trichinosis	MONDO:0005992
Prednisone	PUBCHEM.COMPOUND:5865	NR3C1	NCBIGene:2908	trichinosis	MONDO:0005992
Triamcinoloneacetonide	PUBCHEM.COMPOUND:6436	NR3C1	NCBIGene:2908	trichinosis	MONDO:0005992
Triamcinolonediacetate	PUBCHEM.COMPOUND:6216	NR3C1	NCBIGene:2908	trichinosis	MONDO:0005992
Acrivastine	PUBCHEM.COMPOUND:5284514	HRH1	NCBIGene:3269	vasomotorrhinitis	MONDO:0006004
Antazoline	PUBCHEM.COMPOUND:2200	HRH1	NCBIGene:3269	vasomotorrhinitis	MONDO:0006004
Azatadine	PUBCHEM.COMPOUND:19861	HRH1	NCBIGene:3269	vasomotorrhinitis	MONDO:0006004
Azelastine	PUBCHEM.COMPOUND:2267	HRH1	NCBIGene:3269	vasomotorrhinitis	MONDO:0006004
Brompheniramine	PUBCHEM.COMPOUND:6834	HRH1	NCBIGene:3269	vasomotorrhinitis	MONDO:0006004
Carbinoxamine	PUBCHEM.COMPOUND:2564	HRH1	NCBIGene:3269	vasomotorrhinitis	MONDO:0006004
Cetirizine	PUBCHEM.COMPOUND:2678	HRH1	NCBIGene:3269	vasomotorrhinitis	MONDO:0006004
Clemastine	PUBCHEM.COMPOUND:26987	HRH1	NCBIGene:3269	vasomotorrhinitis	MONDO:0006004
Cyclizine	PUBCHEM.COMPOUND:6726	HRH1	NCBIGene:3269	vasomotorrhinitis	MONDO:0006004
Desloratadine	PUBCHEM.COMPOUND:124087	HRH1	NCBIGene:3269	vasomotorrhinitis	MONDO:0006004
Dexbrompheniramine	PUBCHEM.COMPOUND:16960	HRH1	NCBIGene:3269	vasomotorrhinitis	MONDO:0006004
Dexchlorpheniramine	PUBCHEM.COMPOUND:33036	HRH1	NCBIGene:3269	vasomotorrhinitis	MONDO:0006004
Diphenhydramine	PUBCHEM.COMPOUND:3100	HRH1	NCBIGene:3269	vasomotorrhinitis	MONDO:0006004
Diphenylpyraline	PUBCHEM.COMPOUND:3103	HRH1	NCBIGene:3269	vasomotorrhinitis	MONDO:0006004
Doxylamine	PUBCHEM.COMPOUND:3162	HRH1	NCBIGene:3269	vasomotorrhinitis	MONDO:0006004
Ephedrine	PUBCHEM.COMPOUND:9294	ADRB2	NCBIGene:154	vasomotorrhinitis	MONDO:0006004
Loratadine	PUBCHEM.COMPOUND:3957	HRH1	NCBIGene:3269	vasomotorrhinitis	MONDO:0006004
Methscopolamine	PUBCHEM.COMPOUND:71183	CHRM1	NCBIGene:1128	vasomotorrhinitis	MONDO:0006004
Methscopolamine	PUBCHEM.COMPOUND:71183	CHRM3	NCBIGene:1131	vasomotorrhinitis	MONDO:0006004
Pheniramine	PUBCHEM.COMPOUND:4761	HRH1	NCBIGene:3269	vasomotorrhinitis	MONDO:0006004
Phenylephrine	PUBCHEM.COMPOUND:6041	ADRA1A	NCBIGene:148	vasomotorrhinitis	MONDO:0006004
Phenylephrine	PUBCHEM.COMPOUND:6041	ADRA1B	NCBIGene:147	vasomotorrhinitis	MONDO:0006004
Phenylephrine	PUBCHEM.COMPOUND:6041	ADRA1D	NCBIGene:146	vasomotorrhinitis	MONDO:0006004
Phenylpropanolamine	PUBCHEM.COMPOUND:4786	ADRA1A	NCBIGene:148	vasomotorrhinitis	MONDO:0006004
Phenyltoloxamine	PUBCHEM.COMPOUND:7077	HRH1	NCBIGene:3269	vasomotorrhinitis	MONDO:0006004
Promethazine	PUBCHEM.COMPOUND:4927	HRH1	NCBIGene:3269	vasomotorrhinitis	MONDO:0006004
Pseudoephedrine	PUBCHEM.COMPOUND:7028	SLC6A2	NCBIGene:6530	vasomotorrhinitis	MONDO:0006004
SCOPOLAMINE	CHEMBL.COMPOUND:CHEMBL569713	CHRM1	NCBIGene:1128	vasomotorrhinitis	MONDO:0006004
Terfenadine	PUBCHEM.COMPOUND:5405	HRH1	NCBIGene:3269	vasomotorrhinitis	MONDO:0006004
Tripelennamine	PUBCHEM.COMPOUND:5587	HRH1	NCBIGene:3269	vasomotorrhinitis	MONDO:0006004
Triprolidine	PUBCHEM.COMPOUND:5282443	HRH1	NCBIGene:3269	vasomotorrhinitis	MONDO:0006004
Amlodipine	PUBCHEM.COMPOUND:2162	CACNA1C	NCBIGene:775	Prinzmetalangina	MONDO:0006021
Amlodipine	PUBCHEM.COMPOUND:2162	CACNA1D	NCBIGene:776	Prinzmetalangina	MONDO:0006021
Atorvastatin	PUBCHEM.COMPOUND:60823	HMGCR	NCBIGene:3156	Prinzmetalangina	MONDO:0006021
Diltiazem	PUBCHEM.COMPOUND:39186	CACNA1C	NCBIGene:775	Prinzmetalangina	MONDO:0006021
Nifedipine	PUBCHEM.COMPOUND:4485	CACNA1C	NCBIGene:775	Prinzmetalangina	MONDO:0006021
Nifedipine	PUBCHEM.COMPOUND:4485	CACNA1D	NCBIGene:776	Prinzmetalangina	MONDO:0006021
Verapamil	PUBCHEM.COMPOUND:2520	CACNA1C	NCBIGene:775	Prinzmetalangina	MONDO:0006021
Verapamil	PUBCHEM.COMPOUND:2520	CACNA1S	NCBIGene:779	Prinzmetalangina	MONDO:0006021
Erlotinib	PUBCHEM.COMPOUND:176870	EGFR	NCBIGene:1956	pancreaticadenocarcinoma	MONDO:0006047
5-Fluorouracil	PUBCHEM.COMPOUND:3385	TYMS	NCBIGene:7298	pancreaticadenocarcinoma	MONDO:0006047
Gemcitabine	PUBCHEM.COMPOUND:60750	POLA1	NCBIGene:5422	pancreaticadenocarcinoma	MONDO:0006047
Gemcitabine	PUBCHEM.COMPOUND:60750	POLD1	NCBIGene:5424	pancreaticadenocarcinoma	MONDO:0006047
Gemcitabine	PUBCHEM.COMPOUND:60750	POLE	NCBIGene:5426	pancreaticadenocarcinoma	MONDO:0006047
Gemcitabine	PUBCHEM.COMPOUND:60750	RRM1	NCBIGene:6240	pancreaticadenocarcinoma	MONDO:0006047
Gemcitabine	PUBCHEM.COMPOUND:60750	RRM2	NCBIGene:6241	pancreaticadenocarcinoma	MONDO:0006047
Irinotecan	PUBCHEM.COMPOUND:60838	TOP1	NCBIGene:7150	pancreaticadenocarcinoma	MONDO:0006047
4-Aminosalicylicacid	PUBCHEM.COMPOUND:4649	PTGS1	NCBIGene:5742	pulmonarytuberculosis	MONDO:0006052
4-Aminosalicylicacid	PUBCHEM.COMPOUND:4649	PTGS2	NCBIGene:5743	pulmonarytuberculosis	MONDO:0006052
Paclitaxel	PUBCHEM.COMPOUND:36314	TUBB	NCBIGene:203068	fallopiantubecarcinoma	MONDO:0006206
Paclitaxel	PUBCHEM.COMPOUND:36314	TUBB1	NCBIGene:81027	fallopiantubecarcinoma	MONDO:0006206
Paclitaxel	PUBCHEM.COMPOUND:36314	TUBB2A	NCBIGene:7280	fallopiantubecarcinoma	MONDO:0006206
Paclitaxel	PUBCHEM.COMPOUND:36314	TUBB2B	NCBIGene:347733	fallopiantubecarcinoma	MONDO:0006206
Paclitaxel	PUBCHEM.COMPOUND:36314	TUBB3	NCBIGene:10381	fallopiantubecarcinoma	MONDO:0006206
Paclitaxel	PUBCHEM.COMPOUND:36314	TUBB4A	NCBIGene:10382	fallopiantubecarcinoma	MONDO:0006206
Paclitaxel	PUBCHEM.COMPOUND:36314	TUBB4B	NCBIGene:10383	fallopiantubecarcinoma	MONDO:0006206
Paclitaxel	PUBCHEM.COMPOUND:36314	TUBB6	NCBIGene:84617	fallopiantubecarcinoma	MONDO:0006206
Paclitaxel	PUBCHEM.COMPOUND:36314	TUBB8	NCBIGene:347688	fallopiantubecarcinoma	MONDO:0006206
Sirolimus	PUBCHEM.COMPOUND:5284616	FKBP1A	NCBIGene:2280	lunglymphangioleiomyomatosis	MONDO:0006277
Lenvatinib	PUBCHEM.COMPOUND:9823820	FGFR1	NCBIGene:2260	thymiccarcinoma	MONDO:0006451
Lenvatinib	PUBCHEM.COMPOUND:9823820	FLT1	NCBIGene:2321	thymiccarcinoma	MONDO:0006451
Lenvatinib	PUBCHEM.COMPOUND:9823820	FLT4	NCBIGene:2324	thymiccarcinoma	MONDO:0006451
Lenvatinib	PUBCHEM.COMPOUND:9823820	KDR	NCBIGene:3791	thymiccarcinoma	MONDO:0006451
Lenvatinib	PUBCHEM.COMPOUND:9823820	KIT	NCBIGene:3815	thymiccarcinoma	MONDO:0006451
Lenvatinib	PUBCHEM.COMPOUND:9823820	PDGFRA	NCBIGene:5156	thymiccarcinoma	MONDO:0006451
Lenvatinib	PUBCHEM.COMPOUND:9823820	RET	NCBIGene:5979	thymiccarcinoma	MONDO:0006451
ATEZOLIZUMAB	CHEMBL.COMPOUND:CHEMBL3707227	CD274	NCBIGene:29126	transitionalcellcarcinoma	MONDO:0006474
AVELUMAB	CHEMBL.COMPOUND:CHEMBL3833373	CD274	NCBIGene:29126	transitionalcellcarcinoma	MONDO:0006474
DURVALUMAB	CHEMBL.COMPOUND:CHEMBL3301587	CD274	NCBIGene:29126	transitionalcellcarcinoma	MONDO:0006474
PEMBROLIZUMAB	CHEMBL.COMPOUND:CHEMBL3137343	PDCD1	NCBIGene:5133	transitionalcellcarcinoma	MONDO:0006474
Vinflunine	PUBCHEM.COMPOUND:10629256	TUBB	NCBIGene:203068	transitionalcellcarcinoma	MONDO:0006474
Vinflunine	PUBCHEM.COMPOUND:10629256	TUBB1	NCBIGene:81027	transitionalcellcarcinoma	MONDO:0006474
Vinflunine	PUBCHEM.COMPOUND:10629256	TUBB2A	NCBIGene:7280	transitionalcellcarcinoma	MONDO:0006474
Vinflunine	PUBCHEM.COMPOUND:10629256	TUBB2B	NCBIGene:347733	transitionalcellcarcinoma	MONDO:0006474
Vinflunine	PUBCHEM.COMPOUND:10629256	TUBB3	NCBIGene:10381	transitionalcellcarcinoma	MONDO:0006474
